rainfall_intensity,cumulative_rainfall,occurrences,pixel
20.16448975,40.32897949,0,5_22
15.08331299,45.24993896,0,5_22
10.61248779,10.61248779,0,5_22
15.47241211,15.47241211,0,5_22
11.90185547,11.90185547,0,5_22
13.92173767,55.68695068,0,5_22
26.7791748,53.55834961,0,5_22
23.48327637,46.96655273,0,5_22
33.41674805,33.41674805,0,5_22
19.47021484,19.47021484,0,5_22
17.68493652,17.68493652,0,5_22
10.58959961,10.58959961,0,5_22
13.17596436,13.17596436,0,5_22
16.53289795,33.0657959,0,5_22
14.12963867,28.25927734,0,5_22
17.57303874,52.71911621,0,5_22
40.92407227,40.92407227,0,5_22
34.42382813,103.2714844,0,5_22
28.19824219,28.19824219,0,5_22
29.26635742,58.53271484,0,5_22
11.10839844,22.21679688,0,5_22
23.45275879,23.45275879,0,5_22
32.03582764,64.07165527,0,5_22
30.38024902,30.38024902,0,5_22
27.61077881,82.83233643,0,5_22
19.16503906,38.33007813,0,5_22
12.2756958,24.5513916,0,5_22
13.19122314,13.19122314,0,5_22
15.42663574,15.42663574,0,5_22
17.73071289,17.73071289,0,5_22
10.89477539,10.89477539,0,5_22
11.97052002,11.97052002,0,5_22
28.64074707,28.64074707,0,5_22
23.77319336,47.54638672,0,5_22
59.8449707,59.8449707,0,5_22
17.74597168,53.23791504,0,5_22
21.59118652,21.59118652,0,5_22
21.19445801,21.19445801,0,5_22
40.17893473,241.0736084,0,5_22
22.41516113,67.2454834,0,5_22
12.35198975,12.35198975,0,5_22
18.73016357,56.19049072,0,5_22
17.33398438,17.33398438,0,5_22
20.40100098,20.40100098,0,5_22
14.79148865,59.16595459,0,5_22
19.71435547,19.71435547,0,5_22
11.97052002,11.97052002,0,5_22
34.85107422,34.85107422,0,5_22
13.57269287,27.14538574,0,5_22
21.66748047,43.33496094,0,5_22
12.33673096,12.33673096,0,5_22
47.54638672,47.54638672,0,5_22
53.74145508,53.74145508,0,5_22
36.3067627,181.5338135,0,5_22
37.32299805,149.2919922,0,5_22
93.20068359,93.20068359,0,5_22
40.90881348,245.4528809,0,5_22
19.31762695,19.31762695,0,5_22
25.26092529,50.52185059,0,5_22
27.7557373,27.7557373,0,5_22
15.88439941,47.65319824,0,5_22
17.18444824,85.92224121,0,5_22
25.37231445,126.8615723,0,5_22
13.36161296,40.08483887,0,5_22
10.43701172,10.43701172,0,5_22
24.36256409,97.45025635,0,5_22
17.08602905,34.17205811,0,5_22
18.201828,72.80731201,0,5_22
54.84008789,54.84008789,0,5_22
22.80426025,45.60852051,0,5_22
36.89575195,36.89575195,0,5_22
12.67242432,12.67242432,0,5_22
24.82096354,74.46289063,0,5_22
38.23852539,38.23852539,0,5_22
19.72961426,19.72961426,0,5_22
19.71435547,19.71435547,0,5_22
15.83099365,31.6619873,0,5_22
15.52581787,46.57745361,0,5_22
27.70996094,27.70996094,0,5_22
16.79992676,16.79992676,0,5_22
25.98571777,51.97143555,0,5_22
12.37487793,12.37487793,0,5_22
21.59118652,21.59118652,0,5_22
28.31776937,84.95330811,0,5_22
16.95251465,16.95251465,0,5_22
14.49584961,14.49584961,0,5_22
10.49041748,10.49041748,0,5_22
21.16394043,42.32788086,0,5_22
28.80859375,57.6171875,0,5_22
16.24679565,32.49359131,0,5_22
18.2800293,18.2800293,0,5_22
12.20703125,12.20703125,0,5_22
13.13018799,13.13018799,0,5_22
19.69528198,39.39056396,0,5_22
30.94991048,92.84973145,0,5_22
16.34216309,16.34216309,0,5_22
11.79504395,11.79504395,0,5_22
11.18850708,22.37701416,0,5_22
23.75030518,47.50061035,0,5_22
18.35632324,18.35632324,0,5_22
22.49145508,22.49145508,0,5_22
21.45385742,42.90771484,0,5_22
18.69710286,56.09130859,0,5_22
21.04949951,42.09899902,0,5_22
23.01025391,46.02050781,0,5_22
44.29117839,132.8735352,0,5_22
12.16125488,12.16125488,0,5_22
11.74163818,11.74163818,0,5_22
25.390625,25.390625,0,5_22
22.78900146,45.57800293,0,5_22
45.68481445,45.68481445,0,5_22
19.86694336,39.73388672,0,5_22
25.23040771,50.46081543,0,5_22
11.26098633,11.26098633,0,5_22
17.12036133,17.12036133,0,5_22
15.52581787,15.52581787,0,5_22
41.9921875,41.9921875,0,5_22
10.93292236,10.93292236,0,5_22
15.35797119,15.35797119,0,5_22
55.70983887,111.4196777,0,5_22
16.61300659,33.22601318,0,5_22
32.25708008,32.25708008,0,5_22
23.81324768,95.25299072,0,5_22
30.73883057,61.47766113,0,5_22
34.02709961,68.05419922,0,5_22
11.21520996,11.21520996,0,5_22
20.43151855,20.43151855,0,5_22
10.93292236,10.93292236,0,5_22
10.58197021,10.58197021,0,5_22
22.61962891,113.0981445,0,5_22
12.54272461,12.54272461,0,5_22
14.11819458,28.23638916,0,5_22
15.64025879,15.64025879,0,5_22
15.56396484,15.56396484,0,5_22
13.8092041,13.8092041,0,5_22
20.15686035,20.15686035,0,5_22
14.17541504,14.17541504,0,5_22
18.56740316,55.70220947,0,5_22
15.4914856,30.98297119,0,5_22
14.21356201,14.21356201,0,5_22
14.45770264,14.45770264,0,5_22
24.60606893,147.6364136,0,5_22
19.63806152,19.63806152,0,5_22
66.58935547,66.58935547,0,5_22
19.7652181,59.2956543,0,5_22
10.97106934,10.97106934,0,5_22
10.82611084,10.82611084,0,5_22
26.03149414,26.03149414,0,5_22
13.96942139,13.96942139,0,5_22
17.11527507,51.3458252,0,5_22
29.63256836,29.63256836,0,5_22
15.77758789,15.77758789,0,5_22
16.84570313,16.84570313,0,5_22
31.40258789,31.40258789,0,5_22
14.98413086,14.98413086,0,5_22
10.97869873,10.97869873,0,5_22
37.39929199,74.79858398,0,5_22
21.11816406,21.11816406,0,5_22
30.15136719,30.15136719,0,5_22
26.41296387,26.41296387,0,5_22
15.52581787,15.52581787,0,5_22
15.42663574,15.42663574,0,5_22
20.83969116,41.67938232,0,5_22
11.88659668,11.88659668,0,5_22
25.16174316,25.16174316,0,5_22
21.7590332,43.51806641,0,5_22
12.25280762,12.25280762,0,5_22
19.21081543,19.21081543,0,5_22
37.06359863,74.12719727,0,5_22
10.25390625,10.25390625,0,5_22
10.20050049,10.20050049,0,5_22
16.54052734,16.54052734,0,5_22
24.1317749,48.2635498,0,5_22
14.65606689,14.65606689,0,5_22
20.63496908,61.90490723,0,5_22
19.13070679,38.26141357,0,5_22
12.84790039,12.84790039,0,5_22
11.52038574,11.52038574,0,5_22
12.16125488,12.16125488,0,5_22
14.67132568,14.67132568,0,5_22
16.20483398,16.20483398,0,5_22
39.82035319,119.4610596,0,5_22
55.11474609,55.11474609,0,5_22
11.08551025,11.08551025,0,5_22
22.41325378,89.65301514,0,5_22
16.26586914,32.53173828,0,5_22
16.66259766,16.66259766,0,5_22
14.55688477,14.55688477,0,5_22
21.97265625,87.890625,0,5_22
13.16833496,26.33666992,0,5_22
10.94818115,10.94818115,0,5_22
18.34487915,36.6897583,0,5_22
20.25985718,40.51971436,0,5_22
18.75305176,18.75305176,0,5_22
11.11984253,22.23968506,0,5_22
14.57977295,14.57977295,0,5_22
19.30999756,38.61999512,0,5_22
19.88220215,19.88220215,0,5_22
33.17260742,33.17260742,0,5_22
12.50457764,12.50457764,0,5_22
18.56613159,37.13226318,0,5_22
14.03808594,14.03808594,0,5_22
17.76885986,35.53771973,0,5_22
29.61730957,29.61730957,0,5_22
51.23710632,204.9484253,0,5_22
11.84082031,11.84082031,0,5_22
14.31083679,57.24334717,0,5_22
28.5949707,57.18994141,0,5_22
22.20916748,44.41833496,0,5_22
17.0249939,34.04998779,0,5_22
12.4130249,12.4130249,0,5_22
19.94069417,59.82208252,0,5_22
22.55249023,22.55249023,0,5_22
22.605896,45.21179199,1,5_22
15.68603516,15.68603516,0,5_22
15.88694255,47.66082764,0,5_22
14.96124268,29.92248535,0,5_22
16.81009928,50.43029785,0,5_22
15.78903198,31.57806396,0,5_22
12.87841797,12.87841797,0,5_22
10.44464111,10.44464111,0,5_22
12.19940186,12.19940186,0,5_22
30.66253662,122.6501465,0,5_22
33.27178955,99.81536865,0,5_22
33.26416016,33.26416016,0,5_22
13.51165771,13.51165771,0,5_22
29.11376953,145.5688477,1,5_22
11.25335693,11.25335693,0,5_22
25.28889974,75.86669922,0,5_22
15.59956868,46.79870605,0,5_22
26.91650391,26.91650391,0,5_22
34.77478027,69.54956055,0,5_22
13.38450114,40.15350342,0,5_22
32.40966797,32.40966797,0,5_22
27.0131429,81.03942871,0,5_22
11.68060303,11.68060303,0,5_22
20.14923096,40.29846191,0,5_22
30.09796143,60.19592285,0,5_22
25.28381348,25.28381348,0,5_22
18.11218262,18.11218262,0,5_22
26.05438232,52.10876465,0,5_22
19.86694336,19.86694336,0,5_22
11.84082031,11.84082031,0,5_22
57.12890625,114.2578125,0,5_22
10.55908203,10.55908203,0,5_22
62.74414063,62.74414063,0,5_22
46.32568359,46.32568359,0,5_22
23.39553833,46.79107666,0,5_22
15.18249512,15.18249512,0,5_22
21.97265625,21.97265625,0,5_22
38.43688965,76.8737793,0,5_22
19.37866211,19.37866211,0,5_22
33.75244141,33.75244141,0,5_22
12.15362549,12.15362549,0,5_22
35.07080078,175.3540039,1,5_22
15.59066772,31.18133545,0,5_22
25.70343018,51.40686035,0,5_22
10.39123535,10.39123535,0,5_22
36.98730469,36.98730469,0,5_22
31.92138672,63.84277344,0,5_22
15.30075073,30.60150146,0,5_22
11.8560791,23.7121582,0,5_22
11.0244751,11.0244751,0,5_22
19.40917969,19.40917969,0,5_22
13.2522583,26.5045166,0,5_22
18.89038086,18.89038086,0,5_22
10.40649414,10.40649414,0,5_22
15.23844401,45.71533203,0,5_22
14.58740234,29.17480469,0,5_22
10.887146,10.887146,0,5_22
15.78140259,31.56280518,0,5_22
14.30130005,28.6026001,0,5_22
14.74761963,29.49523926,0,5_22
19.34814453,19.34814453,0,5_22
19.92416382,39.84832764,0,5_22
23.46801758,46.93603516,0,5_22
14.4220988,43.26629639,0,5_22
10.3225708,10.3225708,0,5_22
16.99829102,16.99829102,0,5_22
56.97631836,56.97631836,0,5_22
28.27453613,28.27453613,0,5_22
27.4887085,54.97741699,0,5_22
34.46578979,137.8631592,0,5_22
18.36395264,36.72790527,0,5_22
23.84185791,119.2092896,0,5_22
15.02990723,15.02990723,0,5_22
26.57063802,79.71191406,0,5_22
32.1472168,160.736084,0,5_22
17.17948914,68.71795654,0,5_22
10.0402832,10.0402832,0,5_22
17.17758179,34.35516357,0,5_22
22.57283529,67.71850586,0,5_22
13.13781738,26.27563477,0,5_22
18.79882813,18.79882813,0,5_22
14.67895508,14.67895508,0,5_22
16.93916321,67.75665283,0,5_22
11.19995117,11.19995117,0,5_22
25.13122559,25.13122559,0,5_22
31.40258789,31.40258789,0,5_22
52.76489258,52.76489258,0,5_22
24.39117432,48.78234863,0,5_22
71.04492188,71.04492188,0,5_22
27.64434814,138.2217407,0,5_22
23.75793457,47.51586914,0,5_22
17.65441895,17.65441895,0,5_22
33.17260742,33.17260742,0,5_22
16.25442505,65.0177002,0,5_22
13.16070557,13.16070557,0,5_22
15.37322998,30.74645996,0,5_22
17.40646362,34.81292725,0,5_22
10.25390625,10.25390625,0,5_22
20.17211914,20.17211914,0,5_22
19.05822754,19.05822754,0,5_22
18.39065552,36.78131104,0,5_22
21.22497559,42.44995117,0,5_22
15.93017578,15.93017578,0,5_22
10.20812988,10.20812988,0,5_22
29.21040853,87.63122559,0,5_22
22.16911316,88.67645264,0,5_22
19.18029785,19.18029785,0,5_22
26.24511719,52.49023438,0,5_22
25.71105957,77.13317871,0,5_22
31.25,31.25,0,5_22
29.79278564,59.58557129,0,5_22
45.28045654,90.56091309,0,5_22
32.96661377,65.93322754,0,5_22
30.78460693,61.56921387,0,5_22
13.61846924,27.23693848,0,5_22
20.99990845,41.99981689,0,5_22
14.85443115,29.7088623,0,5_22
24.92523193,49.85046387,0,5_22
11.50512695,11.50512695,0,5_22
14.86206055,14.86206055,0,5_22
25.02441406,25.02441406,0,5_22
13.69476318,41.08428955,0,5_22
21.63314819,129.7988892,0,5_22
28.3203125,84.9609375,0,5_22
22.82206217,68.46618652,0,5_22
15.57540894,31.15081787,0,5_22
21.40808105,21.40808105,0,5_22
12.87078857,12.87078857,0,5_22
22.50671387,22.50671387,0,5_22
10.20812988,10.20812988,0,5_22
21.26693726,85.06774902,0,5_22
14.90402222,29.80804443,0,5_22
13.62609863,13.62609863,0,5_22
17.95959473,17.95959473,0,5_22
10.08605957,10.08605957,0,5_22
14.86968994,14.86968994,0,5_22
12.38632202,24.77264404,0,5_22
10.8795166,10.8795166,0,5_22
22.56774902,22.56774902,0,5_22
28.50341797,28.50341797,0,5_22
12.46643066,12.46643066,0,5_22
17.24243164,17.24243164,0,5_22
10.65826416,10.65826416,0,5_22
24.71923828,98.87695313,1,5_22
15.83607992,47.50823975,1,5_22
15.58685303,15.58685303,0,5_22
18.66149902,37.32299805,0,5_22
12.22229004,12.22229004,0,5_22
15.51055908,46.53167725,0,5_22
26.12849644,182.8994751,0,5_22
34.6476237,103.9428711,0,5_22
30.1361084,180.8166504,0,5_22
39.15405273,39.15405273,0,5_22
23.66485596,118.3242798,0,5_22
12.54730225,62.73651123,0,5_22
21.31080627,85.2432251,1,5_22
26.55792236,53.11584473,0,5_22
12.11547852,12.11547852,0,5_22
13.14544678,13.14544678,0,5_22
13.8130188,27.6260376,0,5_22
23.14758301,23.14758301,0,5_22
15.07568359,30.15136719,0,5_22
10.84136963,10.84136963,0,5_22
14.54925537,29.09851074,0,5_22
11.31439209,11.31439209,0,5_22
25.03967285,25.03967285,0,5_22
18.61572266,37.23144531,0,5_22
13.65661621,13.65661621,0,5_22
13.42010498,13.42010498,0,5_22
27.55737305,27.55737305,0,5_22
21.95739746,21.95739746,0,5_22
24.02305603,96.09222412,1,5_22
69.39697266,69.39697266,0,5_22
27.54402161,110.1760864,0,5_22
43.38582357,130.1574707,1,5_22
38.71154785,77.4230957,1,5_22
20.62988281,103.1494141,0,5_22
10.55145264,10.55145264,0,5_22
11.32583618,22.65167236,0,5_22
25.43640137,50.87280273,0,5_22
19.82116699,19.82116699,1,5_22
16.8800354,33.7600708,0,5_22
22.78137207,45.56274414,0,5_22
29.0222168,29.0222168,0,5_22
26.97753906,26.97753906,0,5_22
10.4675293,10.4675293,0,5_22
12.47406006,12.47406006,0,5_22
30.47180176,30.47180176,0,5_22
30.74645996,30.74645996,0,5_22
17.56286621,17.56286621,0,5_22
19.24133301,19.24133301,0,5_22
10.0402832,10.0402832,0,5_22
15.44952393,15.44952393,0,5_22
38.84887695,38.84887695,0,5_22
50.17089844,100.3417969,1,5_22
15.79284668,31.58569336,0,5_22
15.53090413,46.5927124,0,5_22
44.34204102,44.34204102,0,5_22
18.1427002,18.1427002,0,5_22
25.29907227,50.59814453,0,5_22
10.37597656,20.75195313,0,5_22
43.71643066,87.43286133,0,5_22
12.43972778,49.75891113,0,5_22
26.03149414,78.09448242,0,5_22
38.23852539,38.23852539,0,5_22
10.62774658,10.62774658,0,5_22
22.17102051,22.17102051,0,5_22
27.17590332,27.17590332,0,5_22
18.08166504,18.08166504,0,5_22
10.29968262,10.29968262,0,5_22
10.87188721,10.87188721,0,5_22
23.81896973,23.81896973,0,5_22
19.04296875,19.04296875,0,5_22
53.44772339,106.8954468,0,5_22
16.75923665,50.27770996,0,5_22
39.83306885,79.6661377,0,5_22
19.73978678,118.4387207,0,5_22
21.61407471,129.6844482,0,5_22
10.92529297,10.92529297,0,5_22
24.8260498,24.8260498,0,5_22
25.40588379,25.40588379,0,5_22
13.07678223,13.07678223,0,5_22
18.79882813,18.79882813,0,5_22
14.72473145,14.72473145,0,5_22
21.37756348,21.37756348,0,5_22
18.34106445,18.34106445,0,5_22
22.39735921,67.19207764,0,5_22
12.18414307,12.18414307,0,5_22
26.0365804,78.10974121,0,5_22
26.94702148,26.94702148,0,5_22
67.47436523,134.9487305,0,5_22
29.61730957,59.23461914,0,5_22
22.91870117,22.91870117,0,5_22
15.07568359,45.22705078,0,5_22
13.70239258,13.70239258,0,5_22
16.75415039,16.75415039,0,5_22
13.28277588,13.28277588,0,5_22
18.10201009,54.30603027,0,5_22
26.10778809,78.32336426,1,5_22
28.67126465,86.01379395,0,5_22
16.30020142,32.60040283,0,5_22
19.35958862,38.71917725,0,5_22
17.2958374,51.88751221,0,5_22
10.6048584,10.6048584,0,5_22
10.33782959,10.33782959,0,5_22
11.77978516,11.77978516,0,5_22
20.69091797,20.69091797,0,5_22
11.71875,11.71875,0,5_22
10.81085205,10.81085205,0,5_22
13.83209229,13.83209229,0,5_22
15.22827148,15.22827148,0,5_22
20.68710327,41.37420654,0,5_22
18.15795898,18.15795898,0,5_22
28.91540527,28.91540527,0,5_22
37.84288679,264.9002075,0,5_22
19.51599121,19.51599121,0,5_22
21.30508423,42.61016846,0,5_22
13.96942139,13.96942139,0,5_22
16.4642334,16.4642334,0,5_22
29.13665771,87.40997314,0,5_22
15.26641846,15.26641846,0,5_22
12.550354,12.550354,0,5_22
25.83312988,25.83312988,0,5_22
14.73236084,14.73236084,0,5_22
19.77920532,79.11682129,0,5_22
37.99438477,37.99438477,0,5_22
16.96777344,16.96777344,0,5_22
13.3972168,13.3972168,0,5_22
14.22119141,28.44238281,0,5_22
15.07568359,15.07568359,0,5_22
13.74816895,13.74816895,0,5_22
20.46203613,40.92407227,0,5_22
19.92034912,39.84069824,0,5_22
14.12200928,14.12200928,0,5_22
30.86853027,30.86853027,0,5_22
32.23673503,96.71020508,0,5_22
46.72241211,46.72241211,0,5_22
39.3447876,78.6895752,0,5_22
20.52307129,41.04614258,1,5_22
19.56176758,19.56176758,0,5_22
25.84075928,155.0445557,0,5_22
34.69848633,104.095459,0,5_22
28.36608887,28.36608887,0,5_22
33.50830078,33.50830078,0,5_22
11.0244751,11.0244751,0,5_22
33.72192383,33.72192383,0,5_22
34.04744466,102.142334,0,5_22
18.47839355,18.47839355,0,5_22
12.45117188,12.45117188,0,5_22
12.62664795,12.62664795,0,5_22
19.74487305,19.74487305,0,5_22
27.86636353,55.73272705,1,5_22
31.86035156,31.86035156,0,5_22
13.45443726,26.90887451,0,5_22
15.24734497,30.49468994,0,5_22
55.3894043,55.3894043,0,5_22
13.02337646,26.04675293,0,5_22
39.79492188,39.79492188,0,5_22
13.01956177,26.03912354,0,5_22
15.56396484,15.56396484,0,5_22
24.23095703,24.23095703,0,5_22
22.24731445,44.49462891,0,5_22
29.83856201,59.67712402,0,5_22
40.10391235,160.4156494,1,5_22
16.93725586,16.93725586,0,5_22
14.12200928,14.12200928,0,5_22
17.56286621,17.56286621,0,5_22
56.30493164,56.30493164,0,5_22
12.32910156,12.32910156,1,5_22
30.53855896,122.1542358,0,5_22
17.59719849,35.19439697,0,5_22
13.97705078,13.97705078,1,5_22
15.04007975,45.12023926,0,5_22
31.46362305,31.46362305,0,5_22
19.3977356,77.59094238,0,5_22
32.9691569,98.9074707,0,5_22
18.75305176,18.75305176,0,5_22
17.34924316,17.34924316,0,5_22
18.66658529,55.99975586,0,5_22
10.71166992,10.71166992,0,5_22
24.17500814,72.52502441,1,5_22
13.90075684,27.80151367,0,5_22
32.13500977,32.13500977,0,5_22
12.39776611,24.79553223,0,5_22
36.28540039,36.28540039,0,5_22
10.97869873,10.97869873,0,5_22
16.38793945,16.38793945,0,5_22
19.86694336,19.86694336,0,5_22
18.87512207,18.87512207,0,5_22
17.8527832,17.8527832,0,5_22
18.64624023,18.64624023,0,5_22
33.9050293,101.7150879,0,5_22
19.28710938,19.28710938,0,5_22
53.63464355,107.2692871,0,5_22
21.14868164,63.44604492,0,5_22
15.78521729,31.57043457,0,5_22
26.73339844,26.73339844,0,5_22
19.63551839,58.90655518,0,5_22
28.11431885,56.2286377,0,5_22
29.44946289,29.44946289,0,5_22
12.47406006,12.47406006,0,5_22
25.12359619,50.24719238,0,5_22
10.86425781,10.86425781,0,5_22
14.48822021,14.48822021,0,5_22
10.63537598,10.63537598,0,5_22
13.65661621,13.65661621,0,5_22
18.65768433,37.31536865,0,5_22
19.90509033,39.81018066,0,5_22
23.07128906,23.07128906,0,5_22
20.82824707,20.82824707,0,5_22
23.7121582,47.42431641,0,5_22
28.22113037,56.44226074,0,5_22
19.13452148,19.13452148,0,5_22
19.45877075,38.9175415,0,5_22
17.20809937,34.41619873,0,5_22
27.00805664,27.00805664,0,5_22
35.70556641,35.70556641,0,5_22
12.34436035,12.34436035,0,5_22
11.65008545,11.65008545,0,5_22
15.6211853,31.24237061,0,5_22
49.04174805,49.04174805,0,5_22
10.79559326,10.79559326,0,5_22
16.75415039,16.75415039,0,5_22
18.23425293,18.23425293,0,5_22
16.44897461,16.44897461,0,5_22
13.07678223,13.07678223,0,5_22
10.87188721,10.87188721,0,5_22
23.42224121,23.42224121,0,5_22
13.5269165,13.5269165,0,5_22
33.73718262,67.47436523,0,5_22
27.64129639,55.28259277,0,5_22
12.58087158,12.58087158,0,5_22
36.37440999,109.12323,0,5_22
26.39770508,26.39770508,0,5_22
31.41784668,62.83569336,0,5_22
30.85327148,30.85327148,0,5_22
39.85595703,79.71191406,0,5_22
25.90942383,51.81884766,0,5_22
47.92785645,95.85571289,0,5_22
24.35684204,48.71368408,0,5_22
21.99808757,65.9942627,0,5_22
24.12567139,120.6283569,0,5_22
17.47131348,17.47131348,0,5_22
17.15087891,34.30175781,0,5_22
23.27728271,46.55456543,0,5_22
10.15472412,10.15472412,0,5_22
12.47406006,24.94812012,0,5_22
12.35198975,12.35198975,0,5_22
26.33158366,78.99475098,0,5_22
35.09521484,35.09521484,0,5_22
21.51489258,21.51489258,0,5_22
45.04394531,45.04394531,0,5_22
23.42224121,23.42224121,0,5_22
24.96337891,24.96337891,0,5_22
23.08654785,23.08654785,0,5_22
43.12133789,43.12133789,0,5_22
24.84130859,49.68261719,0,5_22
38.34152222,153.3660889,0,5_22
30.44128418,91.32385254,0,5_22
23.33068848,46.66137695,0,5_22
13.22174072,13.22174072,0,5_22
20.88928223,20.88928223,0,5_22
11.11555099,22.23110199,0,5_22
25.55274963,25.55274963,0,5_22
12.12692261,24.25384521,0,5_23
11.68441772,23.36883545,0,5_23
21.11816406,42.23632813,0,5_23
11.05499268,11.05499268,0,5_23
34.54589844,34.54589844,0,5_23
11.1541748,11.1541748,0,5_23
12.2833252,12.2833252,0,5_23
18.44787598,18.44787598,0,5_23
10.80322266,10.80322266,0,5_23
21.59118652,43.18237305,0,5_23
13.61083984,13.61083984,0,5_23
14.79085286,44.37255859,0,5_23
14.61791992,14.61791992,0,5_23
29.79532878,89.38598633,0,5_23
31.21439616,93.64318848,0,5_23
33.81601969,101.4480591,0,5_23
16.86096191,33.72192383,0,5_23
12.87841797,12.87841797,0,5_23
16.31546021,32.63092041,0,5_23
18.17321777,36.34643555,0,5_23
18.85477702,56.56433105,0,5_23
13.15307617,13.15307617,0,5_23
13.22555542,26.45111084,0,5_23
20.29418945,20.29418945,0,5_23
18.26477051,36.52954102,0,5_23
23.49344889,70.48034668,0,5_23
11.84463501,23.68927002,0,5_23
12.12692261,24.25384521,0,5_23
16.90673828,16.90673828,0,5_23
19.88983154,39.77966309,0,5_23
20.14160156,20.14160156,0,5_23
22.35412598,22.35412598,0,5_23
11.28387451,11.28387451,0,5_23
22.7432251,45.4864502,0,5_23
17.68875122,35.37750244,0,5_23
11.64245605,11.64245605,0,5_23
12.24517822,12.24517822,0,5_23
12.78686523,12.78686523,0,5_23
57.06787109,57.06787109,0,5_23
17.10510254,17.10510254,0,5_23
27.67181396,55.34362793,0,5_23
25.50506592,102.0202637,0,5_23
20.98083496,20.98083496,0,5_23
21.74377441,21.74377441,0,5_23
26.44348145,26.44348145,0,5_23
31.98242188,31.98242188,0,5_23
28.28826904,141.4413452,0,5_23
20.47729492,20.47729492,0,5_23
10.39886475,10.39886475,0,5_23
31.86035156,31.86035156,0,5_23
10.0479126,10.0479126,0,5_23
19.41680908,77.66723633,0,5_23
24.24621582,24.24621582,0,5_23
12.29095459,12.29095459,0,5_23
20.13778687,40.27557373,0,5_23
16.72363281,33.44726563,0,5_23
15.01464844,15.01464844,0,5_23
22.52197266,22.52197266,0,5_23
12.59994507,25.19989014,0,5_23
20.01953125,20.01953125,0,5_23
26.512146,53.02429199,0,5_23
12.71057129,12.71057129,0,5_23
17.1661377,17.1661377,0,5_23
10.10131836,10.10131836,0,5_23
17.8604126,35.7208252,0,5_23
13.9465332,13.9465332,0,5_23
12.70294189,12.70294189,0,5_23
13.87786865,13.87786865,0,5_23
20.00427246,40.00854492,0,5_23
23.88000488,47.76000977,0,5_23
30.60150146,61.20300293,0,5_23
23.58500163,70.75500488,0,5_23
29.31213379,29.31213379,0,5_23
23.88381958,47.76763916,0,5_23
45.10498047,45.10498047,0,5_23
19.18029785,38.3605957,0,5_23
22.8729248,22.8729248,0,5_23
29.96826172,59.93652344,0,5_23
17.74597168,17.74597168,0,5_23
14.82772827,29.65545654,0,5_23
22.34903971,67.04711914,0,5_23
49.62158203,49.62158203,0,5_23
26.69906616,106.7962646,0,5_23
18.46313477,36.92626953,0,5_23
10.55145264,10.55145264,0,5_23
16.40701294,32.81402588,0,5_23
31.40258789,31.40258789,0,5_23
11.44790649,22.89581299,0,5_23
18.98002625,75.92010498,0,5_23
25.60424805,25.60424805,0,5_23
14.51619466,43.54858398,0,5_23
12.74871826,12.74871826,0,5_23
11.96289063,11.96289063,0,5_23
10.49804688,10.49804688,0,5_23
16.92199707,16.92199707,0,5_23
18.46313477,36.92626953,0,5_23
18.18847656,18.18847656,0,5_23
23.3001709,23.3001709,0,5_23
21.24786377,84.99145508,0,5_23
10.09368896,10.09368896,0,5_23
25.6652832,25.6652832,0,5_23
12.24517822,12.24517822,0,5_23
43.02978516,43.02978516,0,5_23
20.84350586,41.68701172,0,5_23
19.6685791,39.3371582,0,5_23
25.09880066,100.3952026,0,5_23
19.1192627,38.23852539,0,5_23
20.47729492,40.95458984,0,5_23
15.85388184,15.85388184,0,5_23
23.10180664,46.20361328,0,5_23
22.81188965,22.81188965,0,5_23
45.13549805,45.13549805,0,5_23
21.68273926,21.68273926,0,5_23
28.16772461,28.16772461,0,5_23
28.67126465,57.3425293,0,5_23
15.8996582,15.8996582,0,5_23
33.63037109,33.63037109,0,5_23
21.38137817,42.76275635,0,5_23
15.96832275,31.93664551,0,5_23
36.49902344,36.49902344,0,5_23
32.27778843,225.944519,0,5_23
21.28601074,21.28601074,0,5_23
15.42663574,15.42663574,0,5_23
37.82272339,151.2908936,0,5_23
17.50183105,17.50183105,0,5_23
21.15631104,42.31262207,0,5_23
14.96124268,44.88372803,0,5_23
12.35961914,12.35961914,0,5_23
15.31219482,15.31219482,0,5_23
10.00976563,10.00976563,0,5_23
11.8560791,11.8560791,0,5_23
17.68057687,123.7640381,0,5_23
23.33831787,46.67663574,0,5_23
31.5246582,31.5246582,0,5_23
19.14978027,19.14978027,0,5_23
19.53125,19.53125,0,5_23
11.34490967,11.34490967,0,5_23
14.35089111,14.35089111,0,5_23
15.25115967,30.50231934,0,5_23
14.44625854,28.89251709,0,5_23
18.13761393,54.4128418,0,5_23
38.33007813,38.33007813,0,5_23
29.95109558,119.8043823,0,5_23
30.76171875,30.76171875,0,5_23
32.69958496,65.39916992,0,5_23
11.73400879,23.46801758,0,5_23
19.56176758,19.56176758,0,5_23
33.27178955,66.5435791,0,5_23
11.47460938,11.47460938,0,5_23
21.28982544,42.57965088,0,5_23
28.34320068,85.02960205,0,5_23
19.49310303,38.98620605,0,5_23
12.50076294,25.00152588,0,5_23
12.67242432,12.67242432,0,5_23
17.37976074,17.37976074,0,5_23
18.03588867,18.03588867,0,5_23
10.07843018,10.07843018,0,5_23
11.45935059,11.45935059,0,5_23
12.43591309,12.43591309,0,5_23
28.10668945,28.10668945,0,5_23
